lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,n_divergent__,theta_re_flat,theta_im_flat,theta_re_f0_980,theta_im_f0_980,theta_re_f0_600,theta_im_f0_600,theta_re_f0_1370,theta_im_f0_1370,theta_re_f0_1500,theta_im_f0_1500,theta_re_f2_1270,theta_im_f2_1270,theta.1.1,theta.2.1,theta.1.2,theta.2.2,theta.1.3,theta.2.3,theta.1.4,theta.2.4,theta.1.5,theta.2.5,theta.1.6,theta.2.6,theta.1.7,theta.2.7
-9242.33,0.648215,0.0900907,5,31,0,-4.1132,-0.946935,-0.708206,4.42217,0.00688979,4.99162,1.64551,-1.02077,0.496786,-0.831643,-3.1464,1.2328,-4.1132,-0.946935,-0.708206,4.42217,0.00688979,4.99162,1.64551,-1.02077,0.496786,-0.831643,1,0,-3.1464,1.2328
-9242.69,0.670167,0.0900907,6,63,0,-4.86292,-4.51696,-0.348941,4.92821,1.41608,4.97907,2.16136,-0.44101,0.807368,-1.12962,-2.96504,1.68125,-4.86292,-4.51696,-0.348941,4.92821,1.41608,4.97907,2.16136,-0.44101,0.807368,-1.12962,1,0,-2.96504,1.68125
-9242.87,0.97716,0.0900907,5,31,0,-4.82577,-4.49634,-0.736814,4.57355,1.17049,4.95368,2.30009,-0.450235,0.684311,-1.1026,-2.97458,1.63467,-4.82577,-4.49634,-0.736814,4.57355,1.17049,4.95368,2.30009,-0.450235,0.684311,-1.1026,1,0,-2.97458,1.63467
-9243,0.984331,0.0900907,4,15,0,-4.52672,-4.68105,-0.872057,4.78322,1.23995,4.86665,2.55946,-0.453538,0.809473,-1.03988,-2.93783,1.42994,-4.52672,-4.68105,-0.872057,4.78322,1.23995,4.86665,2.55946,-0.453538,0.809473,-1.03988,1,0,-2.93783,1.42994
-9243,0.829257,0.0900907,4,15,0,-4.52672,-4.68105,-0.872057,4.78322,1.23995,4.86665,2.55946,-0.453538,0.809473,-1.03988,-2.93783,1.42994,-4.52672,-4.68105,-0.872057,4.78322,1.23995,4.86665,2.55946,-0.453538,0.809473,-1.03988,1,0,-2.93783,1.42994
-9243.08,0.903208,0.0900907,6,63,0,-4.19934,-2.00234,-1.2321,4.61676,0.425033,4.99257,2.01343,-1.54874,0.500175,-0.891908,-3.34604,0.732064,-4.19934,-2.00234,-1.2321,4.61676,0.425033,4.99257,2.01343,-1.54874,0.500175,-0.891908,1,0,-3.34604,0.732064
-9241.73,0.998078,0.0900907,5,31,0,-4.69667,-2.30958,-1.64532,4.85305,0.177582,4.99469,2.49509,-1.34463,0.560486,-1.17533,-3.27982,0.766566,-4.69667,-2.30958,-1.64532,4.85305,0.177582,4.99469,2.49509,-1.34463,0.560486,-1.17533,1,0,-3.27982,0.766566
-9241.71,0.92509,0.0900907,6,63,0,-4.16411,-4.18758,-1.68964,4.75571,0.876027,4.98282,2.26894,-0.676932,0.823829,-1.14609,-3.24134,0.962712,-4.16411,-4.18758,-1.68964,4.75571,0.876027,4.98282,2.26894,-0.676932,0.823829,-1.14609,1,0,-3.24134,0.962712
-9242.08,0.809006,0.0900907,5,31,0,-4.73935,-4.04804,-1.27844,4.83072,0.692351,4.99196,2.66674,-0.624306,0.773043,-1.13502,-3.1946,1.06951,-4.73935,-4.04804,-1.27844,4.83072,0.692351,4.99196,2.66674,-0.624306,0.773043,-1.13502,1,0,-3.1946,1.06951
-9245.31,0.960932,0.0900907,6,55,0,-4.82178,-3.34466,-1.13484,4.8162,0.769986,4.99451,2.39342,-0.712807,0.756742,-1.15297,-2.93645,1.3634,-4.82178,-3.34466,-1.13484,4.8162,0.769986,4.99451,2.39342,-0.712807,0.756742,-1.15297,1,0,-2.93645,1.3634
-9240.42,0.971779,0.0900907,6,47,0,-4.63813,-1.91713,-0.0288583,4.91015,0.746323,4.9673,1.70589,-0.98388,0.521658,-0.965045,-3.10642,1.44354,-4.63813,-1.91713,-0.0288583,4.91015,0.746323,4.9673,1.70589,-0.98388,0.521658,-0.965045,1,0,-3.10642,1.44354
-9239.77,0.993321,0.0900907,6,63,0,-4.39978,-0.552932,-0.328301,4.9128,-0.0440232,4.97572,1.79657,-1.05497,0.529986,-0.939347,-3.15585,1.2699,-4.39978,-0.552932,-0.328301,4.9128,-0.0440232,4.97572,1.79657,-1.05497,0.529986,-0.939347,1,0,-3.15585,1.2699
-9241.47,0.939611,0.0900907,5,31,0,-4.98512,-2.21986,-0.377473,4.85717,0.932982,4.90322,2.0583,-1.43516,0.504851,-1.03367,-3.11376,1.24877,-4.98512,-2.21986,-0.377473,4.85717,0.932982,4.90322,2.0583,-1.43516,0.504851,-1.03367,1,0,-3.11376,1.24877
-9242.6,0.908719,0.0900907,6,63,0,-4.98909,-2.52599,-0.522411,4.95228,0.903183,4.91445,2.06486,-1.37063,0.577099,-1.03692,-3.16289,1.16963,-4.98909,-2.52599,-0.522411,4.95228,0.903183,4.91445,2.06486,-1.37063,0.577099,-1.03692,1,0,-3.16289,1.16963
-9243.75,0.959142,0.0900907,6,63,0,-4.99713,-2.40256,-0.859532,4.739,0.262771,4.98423,2.34375,-0.617585,0.608552,-1.15547,-3.08863,1.3603,-4.99713,-2.40256,-0.859532,4.739,0.262771,4.98423,2.34375,-0.617585,0.608552,-1.15547,1,0,-3.08863,1.3603
-9244.37,0.848231,0.0900907,6,63,0,-4.16269,-4.32799,-1.44913,4.98231,0.944325,4.9449,2.74303,-0.691892,0.771111,-1.20351,-3.21793,0.865484,-4.16269,-4.32799,-1.44913,4.98231,0.944325,4.9449,2.74303,-0.691892,0.771111,-1.20351,1,0,-3.21793,0.865484
-9241.79,0.996712,0.0900907,6,63,0,-4.87864,-2.04049,-1.66321,4.89666,-0.47139,4.94405,2.33244,-0.695591,0.646112,-1.12591,-3.31437,0.98362,-4.87864,-2.04049,-1.66321,4.89666,-0.47139,4.94405,2.33244,-0.695591,0.646112,-1.12591,1,0,-3.31437,0.98362
-9240.49,0.99281,0.0900907,6,63,0,-4.59748,-1.2521,-0.879661,4.51974,0.0568585,4.98242,1.84418,-1.13166,0.534857,-1.01377,-3.28102,1.11349,-4.59748,-1.2521,-0.879661,4.51974,0.0568585,4.98242,1.84418,-1.13166,0.534857,-1.01377,1,0,-3.28102,1.11349
-9244.27,0.448885,0.0900907,2,3,0,-4.56829,-0.961804,-0.915896,4.51199,0.0949401,4.98093,1.85637,-1.1605,0.542427,-1.01248,-3.28718,1.1453,-4.56829,-0.961804,-0.915896,4.51199,0.0949401,4.98093,1.85637,-1.1605,0.542427,-1.01248,1,0,-3.28718,1.1453
-9242.33,0.959592,0.0900907,5,31,0,-4.73892,-1.50624,-0.642884,4.99567,0.190305,4.94323,2.12876,-0.836561,0.604263,-1.15239,-3.20296,1.21706,-4.73892,-1.50624,-0.642884,4.99567,0.190305,4.94323,2.12876,-0.836561,0.604263,-1.15239,1,0,-3.20296,1.21706
-9246.21,0.966498,0.0900907,6,63,0,-4.80563,-1.77308,-0.767253,4.98577,0.37897,4.89383,2.00379,-0.751115,0.54052,-1.14779,-3.13962,1.30065,-4.80563,-1.77308,-0.767253,4.98577,0.37897,4.89383,2.00379,-0.751115,0.54052,-1.14779,1,0,-3.13962,1.30065
-9245.95,0.727176,0.0900907,6,63,0,-4.89794,-1.11829,0.191805,4.98016,0.000708097,4.95545,2.14675,-0.728195,0.516997,-1.10706,-3.10234,1.36548,-4.89794,-1.11829,0.191805,4.98016,0.000708097,4.95545,2.14675,-0.728195,0.516997,-1.10706,1,0,-3.10234,1.36548
-9246.39,0.952332,0.0900907,5,31,0,-4.96255,-1.89561,-0.229631,4.97115,0.676147,4.9747,1.91235,-1.03476,0.561038,-1.15836,-2.98541,1.4697,-4.96255,-1.89561,-0.229631,4.97115,0.676147,4.9747,1.91235,-1.03476,0.561038,-1.15836,1,0,-2.98541,1.4697
-9241.07,0.831798,0.0900907,5,31,0,-4.91629,-2.57888,-0.281895,4.84186,0.563608,4.97961,2.12218,-0.747821,0.603778,-0.954702,-3.04086,1.58382,-4.91629,-2.57888,-0.281895,4.84186,0.563608,4.97961,2.12218,-0.747821,0.603778,-0.954702,1,0,-3.04086,1.58382
-9243.96,0.731447,0.0900907,5,31,0,-4.40194,-1.45984,-1.07728,4.77219,0.42147,4.96289,1.57408,-1.19189,0.601311,-0.961811,-3.28082,1.14115,-4.40194,-1.45984,-1.07728,4.77219,0.42147,4.96289,1.57408,-1.19189,0.601311,-0.961811,1,0,-3.28082,1.14115
-9242.73,0.909237,0.0900907,5,31,0,-4.25556,-3.03191,-1.6867,4.92421,0.154668,4.98062,2.29208,-0.947404,0.651587,-0.980608,-3.41133,0.896553,-4.25556,-3.03191,-1.6867,4.92421,0.154668,4.98062,2.29208,-0.947404,0.651587,-0.980608,1,0,-3.41133,0.896553
-9241.18,0.99919,0.0900907,5,31,0,-4.51095,-2.68404,-1.71629,4.82888,-0.201627,4.9591,2.22612,-0.876827,0.738831,-0.903075,-3.26741,0.880136,-4.51095,-2.68404,-1.71629,4.82888,-0.201627,4.9591,2.22612,-0.876827,0.738831,-0.903075,1,0,-3.26741,0.880136
-9238.75,0.952563,0.0900907,6,63,0,-4.66849,-2.84959,-0.616201,4.7693,0.954823,4.97648,2.33723,-1.0467,0.452901,-1.03972,-3.01165,1.33672,-4.66849,-2.84959,-0.616201,4.7693,0.954823,4.97648,2.33723,-1.0467,0.452901,-1.03972,1,0,-3.01165,1.33672
-9238.75,0.996547,0.0900907,5,31,0,-4.58562,-3.09868,-0.51536,4.92009,0.952283,4.9588,1.94297,-0.72225,0.739511,-1.06958,-3.11469,1.40172,-4.58562,-3.09868,-0.51536,4.92009,0.952283,4.9588,1.94297,-0.72225,0.739511,-1.06958,1,0,-3.11469,1.40172
-9242.54,0.972889,0.0900907,5,31,0,-4.72661,-2.26533,-0.559598,4.99838,0.552304,4.97782,1.91967,-1.01908,0.600266,-0.912207,-3.07536,1.39727,-4.72661,-2.26533,-0.559598,4.99838,0.552304,4.97782,1.91967,-1.01908,0.600266,-0.912207,1,0,-3.07536,1.39727
-9239.88,0.882581,0.0900907,5,31,0,-4.60334,-3.90622,-1.26328,4.58465,0.666895,4.97417,2.53135,-0.437652,0.706298,-1.11471,-3.09644,1.36601,-4.60334,-3.90622,-1.26328,4.58465,0.666895,4.97417,2.53135,-0.437652,0.706298,-1.11471,1,0,-3.09644,1.36601
-9241.27,0.785556,0.0900907,5,31,0,-4.9054,-4.41095,-1.29788,4.97531,1.08888,4.95475,2.74287,-0.712872,0.69528,-1.21968,-3.09533,1.21527,-4.9054,-4.41095,-1.29788,4.97531,1.08888,4.95475,2.74287,-0.712872,0.69528,-1.21968,1,0,-3.09533,1.21527
-9242.53,0.975737,0.0900907,6,63,0,-4.81953,-1.36883,-0.637862,4.82674,0.0108554,4.95506,1.90627,-0.585287,0.761432,-1.22013,-3.26808,1.22248,-4.81953,-1.36883,-0.637862,4.82674,0.0108554,4.95506,1.90627,-0.585287,0.761432,-1.22013,1,0,-3.26808,1.22248
-9244.18,0.99932,0.0900907,5,31,0,-4.54829,-2.95097,-1.77656,4.79795,-0.0648119,4.99252,2.13358,-0.922505,0.598476,-0.843946,-3.32331,1.09093,-4.54829,-2.95097,-1.77656,4.79795,-0.0648119,4.99252,2.13358,-0.922505,0.598476,-0.843946,1,0,-3.32331,1.09093
-9241.83,0.927791,0.0900907,5,31,0,-4.48041,-4.08828,-1.26403,4.93267,0.927534,4.99514,2.63662,-0.622478,0.781078,-1.0747,-3.0604,1.21094,-4.48041,-4.08828,-1.26403,4.93267,0.927534,4.99514,2.63662,-0.622478,0.781078,-1.0747,1,0,-3.0604,1.21094
-9241.95,0.843196,0.0900907,5,31,0,-4.48324,-4.05035,-1.09277,4.84444,0.944854,4.99354,2.47604,-0.618783,0.821678,-1.09322,-3.00942,1.23558,-4.48324,-4.05035,-1.09277,4.84444,0.944854,4.99354,2.47604,-0.618783,0.821678,-1.09322,1,0,-3.00942,1.23558
-9241.68,0.909464,0.0900907,6,63,0,-4.72789,-2.17085,-1.51264,4.82952,-0.136471,4.95682,2.22044,-1.08119,0.53095,-1.01057,-3.40593,0.797384,-4.72789,-2.17085,-1.51264,4.82952,-0.136471,4.95682,2.22044,-1.08119,0.53095,-1.01057,1,0,-3.40593,0.797384
-9240.37,0.958935,0.0900907,5,31,0,-4.44373,-0.724437,-1.25099,4.79923,-0.663403,4.97282,2.32518,-0.987024,0.555999,-1.10288,-3.30397,0.733443,-4.44373,-0.724437,-1.25099,4.79923,-0.663403,4.97282,2.32518,-0.987024,0.555999,-1.10288,1,0,-3.30397,0.733443
-9241.66,0.933691,0.0900907,5,31,0,-4.33341,-1.33276,-1.39619,4.55851,-0.571426,4.99523,2.31094,-0.942595,0.542746,-1.04525,-3.31541,0.793995,-4.33341,-1.33276,-1.39619,4.55851,-0.571426,4.99523,2.31094,-0.942595,0.542746,-1.04525,1,0,-3.31541,0.793995
-9244.37,0.940115,0.0900907,6,55,0,-4.88877,-4.78867,-1.42858,4.90161,1.78051,4.97042,2.72731,-1.58899,0.587013,-1.26287,-3.18186,0.904361,-4.88877,-4.78867,-1.42858,4.90161,1.78051,4.97042,2.72731,-1.58899,0.587013,-1.26287,1,0,-3.18186,0.904361
-9247.51,0.953641,0.0900907,7,127,0,-3.32268,-0.898135,-2.74339,4.60969,-1.69355,4.99141,2.12256,-0.451339,0.775944,-0.903775,-3.56955,0.227593,-3.32268,-0.898135,-2.74339,4.60969,-1.69355,4.99141,2.12256,-0.451339,0.775944,-0.903775,1,0,-3.56955,0.227593
-9255.35,0.750372,0.0900907,5,31,0,-3.60865,-1.17971,-2.76418,4.5664,-1.86419,4.99199,2.1592,-0.582254,0.853261,-0.648482,-3.57401,0.240808,-3.60865,-1.17971,-2.76418,4.5664,-1.86419,4.99199,2.1592,-0.582254,0.853261,-0.648482,1,0,-3.57401,0.240808
-9249.1,0.912046,0.0900907,6,63,0,-3.5312,-2.40837,-2.90834,4.77201,-1.18833,4.98782,2.07897,-0.777861,0.787979,-0.706026,-3.64995,0.338113,-3.5312,-2.40837,-2.90834,4.77201,-1.18833,4.98782,2.07897,-0.777861,0.787979,-0.706026,1,0,-3.64995,0.338113
-9246.01,0.680958,0.0900907,5,31,0,-3.43174,-2.42398,-2.86645,4.92147,-1.03334,4.95381,2.00663,-0.650027,0.869848,-0.843633,-3.67667,0.235305,-3.43174,-2.42398,-2.86645,4.92147,-1.03334,4.95381,2.00663,-0.650027,0.869848,-0.843633,1,0,-3.67667,0.235305
-9239.84,0.908343,0.0900907,6,63,0,-4.78636,-4.25922,-0.887189,4.91669,0.900407,4.97058,2.65145,-0.362901,0.751468,-1.20112,-3.02635,1.44806,-4.78636,-4.25922,-0.887189,4.91669,0.900407,4.97058,2.65145,-0.362901,0.751468,-1.20112,1,0,-3.02635,1.44806
-9239.47,0.999698,0.0900907,5,31,0,-4.86225,-4.25042,-0.796069,4.82279,1.22519,4.99144,2.46562,-0.679814,0.771052,-1.1079,-2.97996,1.45308,-4.86225,-4.25042,-0.796069,4.82279,1.22519,4.99144,2.46562,-0.679814,0.771052,-1.1079,1,0,-2.97996,1.45308
-9240.15,0.922112,0.0900907,6,63,0,-4.74311,-3.75473,-1.51762,4.90742,0.373162,4.92516,2.57216,-0.534918,0.710391,-1.03647,-3.11235,1.25734,-4.74311,-3.75473,-1.51762,4.90742,0.373162,4.92516,2.57216,-0.534918,0.710391,-1.03647,1,0,-3.11235,1.25734
-9240.14,0.946107,0.0900907,5,31,0,-4.71041,-2.716,-0.967929,4.73542,0.177891,4.9767,2.21645,-0.395364,0.763694,-1.0187,-3.05444,1.47654,-4.71041,-2.716,-0.967929,4.73542,0.177891,4.9767,2.21645,-0.395364,0.763694,-1.0187,1,0,-3.05444,1.47654
-9238.99,0.778153,0.0900907,6,63,0,-4.12708,-3.2518,-1.28619,4.91155,0.601349,4.96478,2.15118,-0.732495,0.716024,-0.972158,-3.23694,1.10241,-4.12708,-3.2518,-1.28619,4.91155,0.601349,4.96478,2.15118,-0.732495,0.716024,-0.972158,1,0,-3.23694,1.10241
-9240.41,0.936888,0.0900907,7,95,0,-4.81169,-4.43692,-0.606106,4.70083,1.8724,4.98241,2.48064,-1.2148,0.571248,-1.12076,-2.99294,1.42493,-4.81169,-4.43692,-0.606106,4.70083,1.8724,4.98241,2.48064,-1.2148,0.571248,-1.12076,1,0,-2.99294,1.42493
-9242.73,0.865299,0.0900907,6,43,0,-4.81261,-3.40949,-0.406049,4.7792,1.17307,4.98809,1.98442,-1.18362,0.670707,-1.02344,-3.02538,1.39979,-4.81261,-3.40949,-0.406049,4.7792,1.17307,4.98809,1.98442,-1.18362,0.670707,-1.02344,1,0,-3.02538,1.39979
-9240.67,0.906429,0.0900907,5,31,0,-4.89991,-2.56484,-0.799895,4.62274,0.928448,4.97817,2.12517,-1.19157,0.551155,-1.03823,-3.12538,1.30178,-4.89991,-2.56484,-0.799895,4.62274,0.928448,4.97817,2.12517,-1.19157,0.551155,-1.03823,1,0,-3.12538,1.30178
-9242.09,0.961691,0.0900907,6,63,0,-4.80577,-1.97948,-0.530171,4.89378,0.69488,4.93512,1.82835,-1.39102,0.683747,-0.980742,-3.1422,1.23168,-4.80577,-1.97948,-0.530171,4.89378,0.69488,4.93512,1.82835,-1.39102,0.683747,-0.980742,1,0,-3.1422,1.23168
-9240.11,0.996111,0.0900907,5,31,0,-4.88024,-2.98221,-0.841958,4.80706,0.897391,4.97053,2.03823,-1.21739,0.494626,-0.92765,-3.12393,1.34309,-4.88024,-2.98221,-0.841958,4.80706,0.897391,4.97053,2.03823,-1.21739,0.494626,-0.92765,1,0,-3.12393,1.34309
-9239.96,0.792241,0.0900907,5,31,0,-4.41136,-2.7527,-0.341947,4.65052,1.28366,4.9276,2.13717,-1.28264,0.560887,-1.08612,-2.97768,1.25687,-4.41136,-2.7527,-0.341947,4.65052,1.28366,4.9276,2.13717,-1.28264,0.560887,-1.08612,1,0,-2.97768,1.25687
-9240.14,0.842636,0.0900907,3,7,0,-4.58893,-2.46105,-0.168843,4.43277,1.18168,4.94634,2.0902,-1.3343,0.516496,-1.08157,-2.97084,1.34517,-4.58893,-2.46105,-0.168843,4.43277,1.18168,4.94634,2.0902,-1.3343,0.516496,-1.08157,1,0,-2.97084,1.34517
-9241.21,0.859041,0.0900907,5,31,0,-4.82783,-3.09174,-0.449315,4.8058,1.64025,4.95666,2.11543,-1.44379,0.485098,-1.05656,-3.03498,1.35981,-4.82783,-3.09174,-0.449315,4.8058,1.64025,4.95666,2.11543,-1.44379,0.485098,-1.05656,1,0,-3.03498,1.35981
-9241.06,0.853949,0.0900907,5,31,0,-4.80849,-3.27719,-0.528523,4.79744,1.71154,4.96248,2.08014,-1.53524,0.498291,-1.05007,-2.99057,1.37372,-4.80849,-3.27719,-0.528523,4.79744,1.71154,4.96248,2.08014,-1.53524,0.498291,-1.05007,1,0,-2.99057,1.37372
-9240.62,0.965653,0.0900907,5,31,0,-4.21626,-3.40156,-0.589182,4.49095,1.70601,4.94938,2.2788,-1.23201,0.49999,-1.09116,-2.90341,1.3501,-4.21626,-3.40156,-0.589182,4.49095,1.70601,4.94938,2.2788,-1.23201,0.49999,-1.09116,1,0,-2.90341,1.3501
-9239.73,0.942642,0.0900907,6,63,0,-4.34889,-2.52196,-0.533984,4.96976,0.472502,4.94894,2.1117,-0.56285,0.684775,-1.11341,-3.15064,1.30305,-4.34889,-2.52196,-0.533984,4.96976,0.472502,4.94894,2.1117,-0.56285,0.684775,-1.11341,1,0,-3.15064,1.30305
-9243.26,0.493662,0.0900907,5,31,0,-4.81202,-2.05517,-0.486412,4.98762,0.0575651,4.9865,2.15404,-0.348376,0.65013,-1.18418,-3.17051,1.39654,-4.81202,-2.05517,-0.486412,4.98762,0.0575651,4.9865,2.15404,-0.348376,0.65013,-1.18418,1,0,-3.17051,1.39654
-9243.66,0.981306,0.0900907,6,63,0,-4.40793,-4.9295,-1.29177,4.91982,1.03567,4.96905,2.15985,-0.410409,0.856337,-1.04341,-3.23256,1.32589,-4.40793,-4.9295,-1.29177,4.91982,1.03567,4.96905,2.15985,-0.410409,0.856337,-1.04341,1,0,-3.23256,1.32589
-9245.59,0.900206,0.0900907,5,31,0,-4.83829,-3.64292,-0.866522,4.42809,1.07493,4.9543,2.95949,-0.789064,0.694456,-1.24279,-2.95738,1.21831,-4.83829,-3.64292,-0.866522,4.42809,1.07493,4.9543,2.95949,-0.789064,0.694456,-1.24279,1,0,-2.95738,1.21831
-9245.62,1,0.0900907,5,31,0,-4.90279,-4.74206,-1.89398,4.87263,1.39899,4.98862,2.56035,-1.66088,0.622862,-0.985714,-3.17868,0.961998,-4.90279,-4.74206,-1.89398,4.87263,1.39899,4.98862,2.56035,-1.66088,0.622862,-0.985714,1,0,-3.17868,0.961998
-9247.61,0.923289,0.0900907,6,63,0,-4.99784,-2.80637,-1.31248,4.65027,0.650365,4.88332,2.45888,-1.30368,0.397924,-1.23534,-3.21236,0.994745,-4.99784,-2.80637,-1.31248,4.65027,0.650365,4.88332,2.45888,-1.30368,0.397924,-1.23534,1,0,-3.21236,0.994745
-9244.02,0.921157,0.0900907,4,15,0,-4.99645,-2.26789,-1.21792,4.6481,0.530575,4.9516,2.51766,-1.34616,0.470303,-1.19754,-3.12427,1.04366,-4.99645,-2.26789,-1.21792,4.6481,0.530575,4.9516,2.51766,-1.34616,0.470303,-1.19754,1,0,-3.12427,1.04366
-9244.39,0.73947,0.0900907,5,31,0,-4.99679,-3.16312,-1.02338,4.91176,0.718337,4.94258,2.66835,-0.982944,0.570092,-1.22259,-3.18752,1.02944,-4.99679,-3.16312,-1.02338,4.91176,0.718337,4.94258,2.66835,-0.982944,0.570092,-1.22259,1,0,-3.18752,1.02944
-9249.85,0.851768,0.0900907,5,31,0,-4.99783,-4.41775,-1.34392,4.61375,1.10806,4.99732,2.63134,-1.25083,0.574863,-0.992087,-3.06173,1.32039,-4.99783,-4.41775,-1.34392,4.61375,1.10806,4.99732,2.63134,-1.25083,0.574863,-0.992087,1,0,-3.06173,1.32039
-9247.36,0.961993,0.0900907,6,43,0,-4.99951,-2.94481,-0.56808,4.88269,0.846904,4.99815,2.43332,-1.20899,0.495663,-1.13781,-3.05399,1.31165,-4.99951,-2.94481,-0.56808,4.88269,0.846904,4.99815,2.43332,-1.20899,0.495663,-1.13781,1,0,-3.05399,1.31165
-9248.55,0.911336,0.0900907,6,63,0,-3.90397,-4.94388,-0.248848,4.64057,1.65289,4.98834,2.44532,-0.306817,0.709927,-1.06511,-2.80697,1.64789,-3.90397,-4.94388,-0.248848,4.64057,1.65289,4.98834,2.44532,-0.306817,0.709927,-1.06511,1,0,-2.80697,1.64789
-9247.74,1,0.0900907,5,31,0,-4.98377,-4.86223,-0.811297,4.65717,1.57655,4.99534,2.5642,-0.672029,0.733175,-0.937519,-2.82136,1.68626,-4.98377,-4.86223,-0.811297,4.65717,1.57655,4.99534,2.5642,-0.672029,0.733175,-0.937519,1,0,-2.82136,1.68626
-9245.14,0.789895,0.0900907,5,31,0,-4.97215,-4.84284,-0.695473,4.78876,1.31731,4.99381,2.42437,-0.511205,0.716527,-0.94434,-2.86688,1.75458,-4.97215,-4.84284,-0.695473,4.78876,1.31731,4.99381,2.42437,-0.511205,0.716527,-0.94434,1,0,-2.86688,1.75458
-9243.7,0.802655,0.0900907,5,31,0,-4.7632,-3.62734,-0.535783,4.66123,1.33396,4.93571,2.18358,-0.384164,0.811216,-1.19125,-2.86316,1.67646,-4.7632,-3.62734,-0.535783,4.66123,1.33396,4.93571,2.18358,-0.384164,0.811216,-1.19125,1,0,-2.86316,1.67646
-9241.85,0.93402,0.0900907,6,63,0,-4.79419,-2.71144,-0.954418,4.96685,0.631093,4.99471,2.40819,-1.28761,0.433082,-1.00072,-3.18074,1.14569,-4.79419,-2.71144,-0.954418,4.96685,0.631093,4.99471,2.40819,-1.28761,0.433082,-1.00072,1,0,-3.18074,1.14569
-9243.58,0.967098,0.0900907,5,31,0,-4.08515,-2.46875,-0.754633,4.64576,0.316035,4.99903,1.89576,-0.444185,0.878829,-1.07958,-3.23494,1.18628,-4.08515,-2.46875,-0.754633,4.64576,0.316035,4.99903,1.89576,-0.444185,0.878829,-1.07958,1,0,-3.23494,1.18628
-9243.22,0.969523,0.0900907,6,63,0,-4.14541,-1.26664,-1.08247,4.90694,-0.462678,4.99509,1.59701,-0.838658,0.750852,-0.739688,-3.3386,1.04009,-4.14541,-1.26664,-1.08247,4.90694,-0.462678,4.99509,1.59701,-0.838658,0.750852,-0.739688,1,0,-3.3386,1.04009
-9242.39,0.818509,0.0900907,6,63,0,-4.77353,-2.40232,-0.668185,4.98546,0.195453,4.93811,2.46227,-0.455603,0.727733,-1.24564,-3.12694,1.26295,-4.77353,-2.40232,-0.668185,4.98546,0.195453,4.93811,2.46227,-0.455603,0.727733,-1.24564,1,0,-3.12694,1.26295
-9244.66,0.87011,0.0900907,6,63,0,-4.99733,-4.15793,-1.30919,4.92769,0.680278,4.96893,2.67727,-0.711195,0.593665,-1.00218,-3.06842,1.36974,-4.99733,-4.15793,-1.30919,4.92769,0.680278,4.96893,2.67727,-0.711195,0.593665,-1.00218,1,0,-3.06842,1.36974
-9246.57,0.768037,0.0900907,5,31,0,-4.99266,-3.31831,-1.38695,4.50871,0.289864,4.94664,2.53115,-0.724914,0.690418,-1.06915,-3.09709,1.14321,-4.99266,-3.31831,-1.38695,4.50871,0.289864,4.94664,2.53115,-0.724914,0.690418,-1.06915,1,0,-3.09709,1.14321
-9244.61,0.992582,0.0900907,5,31,0,-4.99731,-2.67886,-1.29021,4.97103,-0.0360978,4.9711,2.2718,-0.781274,0.681025,-1.02733,-3.32456,1.06695,-4.99731,-2.67886,-1.29021,4.97103,-0.0360978,4.9711,2.2718,-0.781274,0.681025,-1.02733,1,0,-3.32456,1.06695
-9244.75,0.843171,0.0900907,6,63,0,-4.99767,-2.94894,-1.39775,4.97643,-0.0514177,4.96876,2.28972,-0.828146,0.684885,-1.03701,-3.33403,1.06975,-4.99767,-2.94894,-1.39775,4.97643,-0.0514177,4.96876,2.28972,-0.828146,0.684885,-1.03701,1,0,-3.33403,1.06975
-9240.87,0.961511,0.0900907,5,31,0,-4.92209,-3.17343,-1.4484,4.95542,0.580529,4.96345,2.50284,-1.19013,0.683105,-1.18592,-3.32337,0.859554,-4.92209,-3.17343,-1.4484,4.95542,0.580529,4.96345,2.50284,-1.19013,0.683105,-1.18592,1,0,-3.32337,0.859554
-9240.16,0.982454,0.0900907,6,63,0,-4.59294,-3.67798,-0.907858,4.25736,1.26267,4.98202,2.55073,-1.15952,0.514437,-1.049,-2.89502,1.32554,-4.59294,-3.67798,-0.907858,4.25736,1.26267,4.98202,2.55073,-1.15952,0.514437,-1.049,1,0,-2.89502,1.32554
-9241.67,0.965412,0.0900907,5,31,0,-4.86214,-3.95737,-0.382998,4.84041,1.51439,4.99275,2.42293,-0.919365,0.628731,-1.26333,-3.03948,1.44238,-4.86214,-3.95737,-0.382998,4.84041,1.51439,4.99275,2.42293,-0.919365,0.628731,-1.26333,1,0,-3.03948,1.44238
-9241.59,0.872881,0.0900907,5,31,0,-4.84704,-4.07291,-0.754051,4.90948,1.51949,4.98082,2.4405,-0.914644,0.694723,-1.21382,-3.03952,1.31175,-4.84704,-4.07291,-0.754051,4.90948,1.51949,4.98082,2.4405,-0.914644,0.694723,-1.21382,1,0,-3.03952,1.31175
-9243,0.978255,0.0900907,5,31,0,-4.43789,-3.78542,-0.563162,4.63679,1.02009,4.99331,2.54229,-0.442973,0.696367,-0.975234,-2.83254,1.6587,-4.43789,-3.78542,-0.563162,4.63679,1.02009,4.99331,2.54229,-0.442973,0.696367,-0.975234,1,0,-2.83254,1.6587
